CUERPO,PROVINCIA,LOCALIDAD,CENTRO,PUESTO,PLAZAS,
MAESTROS,GRANADA,SANTA FE,18008211-C.E.I.P. REYES CATÓLICOS,11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS,1,
MAESTROS,GRANADA,SANTA FE,18008211-C.E.I.P. REYES CATÓLICOS,11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS,1,
MAESTROS,GRANADA,SANTA FE,18008211-C.E.I.P. REYES CATÓLICOS,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590001-FILOSOFIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590002-GRIEGO P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,5,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590005-GEOGRAFIA E HISTORIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590006-MATEMATICAS P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590007-FISICA Y QUIMICA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590009-DIBUJO P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590010-FRANCES P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590011-INGLES P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590016-MUSICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590019-TECNOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590061-ECONOMIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590107-INFORMATICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00590108-INTERVENCION SOCIOCOMUNITARIA P.E.S.,1,
PROFESORES TEC. DE FORMACION PROFESIONAL,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00591225-SERVICIOS A LA COMUNIDAD P.T.F.P.,2,
MAESTROS,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00597023-MATEMÁTICAS,1,
MAESTROS,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18008257-I.E.S. JIMÉNEZ DE QUESADA,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,
MAESTROS,GRANADA,SANTA FE,18008853-C.E.I.P. CAPITULACIONES,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,GRANADA,SANTA FE,18008853-C.E.I.P. CAPITULACIONES,00597032-LENGUA EXTRANJERA-INGLÉS,2,
MAESTROS,GRANADA,SANTA FE,18008853-C.E.I.P. CAPITULACIONES,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,GRANADA,SANTA FE,18008853-C.E.I.P. CAPITULACIONES,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,SANTA FE,18008853-C.E.I.P. CAPITULACIONES,00597035-MÚSICA,1,
MAESTROS,GRANADA,SANTA FE,18008853-C.E.I.P. CAPITULACIONES,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,GRANADA,SANTA FE,18008853-C.E.I.P. CAPITULACIONES,00597038-EDUCACIÓN PRIMARIA,5,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590001-FILOSOFIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590005-GEOGRAFIA E HISTORIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590006-MATEMATICAS P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590007-FISICA Y QUIMICA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590009-DIBUJO P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590010-FRANCES P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590011-INGLES P.E.S.,5,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590016-MUSICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590019-TECNOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590061-ECONOMIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590101-ADMINISTRACION DE EMPRESAS P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590103-ASESORIA Y PROC. IMAGEN PERSONAL P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590105-FORMACION Y ORIENTACION LABORAL P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590107-INFORMATICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590111-ORG. Y PROCESOS MANTEN. VEHICULOS P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590125-SIST. ELECTROTECNICOS Y AUTOM. P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00590803-CULTURA CLASICA P.E.S.,1,
PROFESORES TEC. DE FORMACION PROFESIONAL,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00591206-INSTALACIONES ELECTROTECNICAS P.T.F.P.,3,
PROFESORES TEC. DE FORMACION PROFESIONAL,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00591209-MANTENIMIENTO DE VEHICULOS P.T.F.P.,3,
PROFESORES TEC. DE FORMACION PROFESIONAL,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00591218-PELUQUERIA P.T.F.P.,2,
PROFESORES TEC. DE FORMACION PROFESIONAL,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00591222-PROC. GESTION ADMINISTRATIVA P.T.F.P.,4,
MAESTROS,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00597041-PROGRAMAS CUALIFICACIÓN PROF. INICIAL,2,
MAESTROS,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,11590006-MATEMATICAS (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18009444-I.E.S. HISPANIDAD,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,SANTA FE,18040165-E.O.E. SANTA FE,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
MAESTROS,GRANADA,SANTA FE,18040165-E.O.E. SANTA FE,00597037-AUDICIÓN Y LENGUAJE,1,
MAESTROS,GRANADA,SANTA FE,18500693-C.E.PER. ELENA MARTÍN VIVALDI,00597032-LENGUA EXTRANJERA-INGLÉS,3,
MAESTROS,GRANADA,SANTA FE,18500693-C.E.PER. ELENA MARTÍN VIVALDI,00597038-EDUCACIÓN PRIMARIA,6,
MAESTROS,GRANADA,SIERRA NEVADA,18009675-C.E.I.P. ESQUÍ-ESCUELA,00597031-EDUCACIÓN INFANTIL,1,
MAESTROS,GRANADA,SIERRA NEVADA,18009675-C.E.I.P. ESQUÍ-ESCUELA,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,SIERRA NEVADA,18009675-C.E.I.P. ESQUÍ-ESCUELA,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,SORVILÁN,18500966-S.E.P. SORVILÁN-MELICENA-LOS YESOS-ALFONDON-POLOPOS,00597038-EDUCACIÓN PRIMARIA,1,
MAESTROS,GRANADA,TALARÁ,18500486-S.E.P. LECRÍN-MONDÚJAR,00597038-EDUCACIÓN PRIMARIA,1,
MAESTROS,GRANADA,TALARÁ,18601369-C.P.R. EL AZAHAR,00597031-EDUCACIÓN INFANTIL,2,
MAESTROS,GRANADA,TALARÁ,18601369-C.P.R. EL AZAHAR,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,TALARÁ,18601369-C.P.R. EL AZAHAR,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,GRANADA,TALARÁ,18601369-C.P.R. EL AZAHAR,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,TALARÁ,18601369-C.P.R. EL AZAHAR,00597035-MÚSICA,1,
MAESTROS,GRANADA,TALARÁ,18601369-C.P.R. EL AZAHAR,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,GRANADA,TALARÁ,18601369-C.P.R. EL AZAHAR,00597038-EDUCACIÓN PRIMARIA,4,
MAESTROS,GRANADA,TIENA,18006406-C.E.I.P. EL RETAMAL,00597031-EDUCACIÓN INFANTIL,1,
MAESTROS,GRANADA,TIENA,18006406-C.E.I.P. EL RETAMAL,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,TIENA,18006406-C.E.I.P. EL RETAMAL,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,TIENA,18006406-C.E.I.P. EL RETAMAL,00597035-MÚSICA,1,
MAESTROS,GRANADA,TIENA,18006406-C.E.I.P. EL RETAMAL,00597038-EDUCACIÓN PRIMARIA,1,
MAESTROS,GRANADA,TOCÓN,18005402-C.E.I.P. FEDERICO GARCÍA LORCA,00597031-EDUCACIÓN INFANTIL,1,
MAESTROS,GRANADA,TOCÓN,18005402-C.E.I.P. FEDERICO GARCÍA LORCA,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,TOCÓN,18005402-C.E.I.P. FEDERICO GARCÍA LORCA,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,TORRE-CARDELA,18008351-C.E.I.P. CRISTO DE LA EXPIRACIÓN,00597031-EDUCACIÓN INFANTIL,1,
MAESTROS,GRANADA,TORRE-CARDELA,18008351-C.E.I.P. CRISTO DE LA EXPIRACIÓN,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,TORRE-CARDELA,18008351-C.E.I.P. CRISTO DE LA EXPIRACIÓN,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,GRANADA,TORRE-CARDELA,18008351-C.E.I.P. CRISTO DE LA EXPIRACIÓN,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,TORRE-CARDELA,18008351-C.E.I.P. CRISTO DE LA EXPIRACIÓN,00597035-MÚSICA,1,
MAESTROS,GRANADA,TORRE-CARDELA,18008351-C.E.I.P. CRISTO DE LA EXPIRACIÓN,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,1,
MAESTROS,GRANADA,TORRENUEVA COSTA,18007101-C.E.I.P. PÍO XII,00597021-CIENCIAS SOCIALES-GEOGRAFÍA E HISTORIA,1,
MAESTROS,GRANADA,TORRENUEVA COSTA,18007101-C.E.I.P. PÍO XII,00597023-MATEMÁTICAS,1,
MAESTROS,GRANADA,TORRENUEVA COSTA,18007101-C.E.I.P. PÍO XII,00597026-IDIOMA EXTRANJERO-FRANCÉS (SECUNDARIA),1,
MAESTROS,GRANADA,TORRENUEVA COSTA,18007101-C.E.I.P. PÍO XII,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,GRANADA,TORRENUEVA COSTA,18007101-C.E.I.P. PÍO XII,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,TORRENUEVA COSTA,18007101-C.E.I.P. PÍO XII,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,TORRENUEVA COSTA,18007101-C.E.I.P. PÍO XII,00597035-MÚSICA,1,
MAESTROS,GRANADA,TORRENUEVA COSTA,18007101-C.E.I.P. PÍO XII,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,GRANADA,TORRENUEVA COSTA,18007101-C.E.I.P. PÍO XII,00597038-EDUCACIÓN PRIMARIA,4,
MAESTROS,GRANADA,TORVIZCÓN,18602039-C.P.R. VALLE DEL GUADALFEO,00597031-EDUCACIÓN INFANTIL,1,
MAESTROS,GRANADA,TORVIZCÓN,18602039-C.P.R. VALLE DEL GUADALFEO,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,TORVIZCÓN,18602039-C.P.R. VALLE DEL GUADALFEO,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,GRANADA,TORVIZCÓN,18602039-C.P.R. VALLE DEL GUADALFEO,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,TORVIZCÓN,18602039-C.P.R. VALLE DEL GUADALFEO,00597035-MÚSICA,1,
MAESTROS,GRANADA,TORVIZCÓN,18602039-C.P.R. VALLE DEL GUADALFEO,00597038-EDUCACIÓN PRIMARIA,1,
MAESTROS,GRANADA,TREVÉLEZ,18008397-C.E.I.P. NTRA. SRA. DE LAS NIEVES,00597031-EDUCACIÓN INFANTIL,1,
MAESTROS,GRANADA,TREVÉLEZ,18008397-C.E.I.P. NTRA. SRA. DE LAS NIEVES,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,TREVÉLEZ,18008397-C.E.I.P. NTRA. SRA. DE LAS NIEVES,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,TREVÉLEZ,18008397-C.E.I.P. NTRA. SRA. DE LAS NIEVES,00597035-MÚSICA,1,
MAESTROS,GRANADA,TREVÉLEZ,18500255-S.E.P. SAN ANTONIO,00597038-EDUCACIÓN PRIMARIA,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590001-FILOSOFIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590006-MATEMATICAS P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590007-FISICA Y QUIMICA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590009-DIBUJO P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590010-FRANCES P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590011-INGLES P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590016-MUSICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590017-EDUCACION FISICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590019-TECNOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590107-INFORMATICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00590803-CULTURA CLASICA P.E.S.,1,
PROFESORES TEC. DE FORMACION PROFESIONAL,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00591227-SISTEMAS Y APLIC. INFORMATICOS P.T.F.P.,1,
MAESTROS,GRANADA,UGÍJAR,18008464-I.E.S. ULYSSEA,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,UGÍJAR,18040086-E.O.E. UGÍJAR,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,2,
MAESTROS,GRANADA,UGÍJAR,18040086-E.O.E. UGÍJAR,00597037-AUDICIÓN Y LENGUAJE,1,
MAESTROS,GRANADA,UGÍJAR,18602076-C.P.R. SÁNCHEZ VELAYOS,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,GRANADA,UGÍJAR,18602076-C.P.R. SÁNCHEZ VELAYOS,00597032-LENGUA EXTRANJERA-INGLÉS,2,
MAESTROS,GRANADA,UGÍJAR,18602076-C.P.R. SÁNCHEZ VELAYOS,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,GRANADA,UGÍJAR,18602076-C.P.R. SÁNCHEZ VELAYOS,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,UGÍJAR,18602076-C.P.R. SÁNCHEZ VELAYOS,00597035-MÚSICA,1,
MAESTROS,GRANADA,UGÍJAR,18602076-C.P.R. SÁNCHEZ VELAYOS,00597036-PEDAGOGÍA TERAPÉUTICA,2,
MAESTROS,GRANADA,UGÍJAR,18602076-C.P.R. SÁNCHEZ VELAYOS,00597037-AUDICIÓN Y LENGUAJE,1,
MAESTROS,GRANADA,UGÍJAR,18602076-C.P.R. SÁNCHEZ VELAYOS,00597038-EDUCACIÓN PRIMARIA,8,
MAESTROS,GRANADA,VALDERRUBIO,18007678-C.E.I.P. JUAN PABLO I,00597021-CIENCIAS SOCIALES-GEOGRAFÍA E HISTORIA,1,
MAESTROS,GRANADA,VALDERRUBIO,18007678-C.E.I.P. JUAN PABLO I,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,GRANADA,VALDERRUBIO,18007678-C.E.I.P. JUAN PABLO I,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,VALDERRUBIO,18007678-C.E.I.P. JUAN PABLO I,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,GRANADA,VALDERRUBIO,18007678-C.E.I.P. JUAN PABLO I,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,VALDERRUBIO,18007678-C.E.I.P. JUAN PABLO I,00597035-MÚSICA,1,
MAESTROS,GRANADA,VALDERRUBIO,18007678-C.E.I.P. JUAN PABLO I,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,GRANADA,VALDERRUBIO,18007678-C.E.I.P. JUAN PABLO I,00597038-EDUCACIÓN PRIMARIA,6,
MAESTROS,GRANADA,VÉLEZ DE BENAUDALLA,18008506-C.E.I.P. MADRIGAL Y PADIAL,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,GRANADA,VÉLEZ DE BENAUDALLA,18008506-C.E.I.P. MADRIGAL Y PADIAL,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,VÉLEZ DE BENAUDALLA,18008506-C.E.I.P. MADRIGAL Y PADIAL,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,GRANADA,VÉLEZ DE BENAUDALLA,18008506-C.E.I.P. MADRIGAL Y PADIAL,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,VÉLEZ DE BENAUDALLA,18008506-C.E.I.P. MADRIGAL Y PADIAL,00597035-MÚSICA,1,
MAESTROS,GRANADA,VÉLEZ DE BENAUDALLA,18008506-C.E.I.P. MADRIGAL Y PADIAL,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,GRANADA,VÉLEZ DE BENAUDALLA,18008506-C.E.I.P. MADRIGAL Y PADIAL,00597038-EDUCACIÓN PRIMARIA,5,
MAESTROS,GRANADA,VÉLEZ DE BENAUDALLA,18500310-C.E.PER. RÍO GUADALFEO,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,VÉLEZ DE BENAUDALLA,18500310-C.E.PER. RÍO GUADALFEO,00597038-EDUCACIÓN PRIMARIA,3,
MAESTROS,GRANADA,VENTA NUEVA,18601931-C.P.R. TAXARA,00597031-EDUCACIÓN INFANTIL,4,
MAESTROS,GRANADA,VENTA NUEVA,18601931-C.P.R. TAXARA,00597032-LENGUA EXTRANJERA-INGLÉS,2,
MAESTROS,GRANADA,VENTA NUEVA,18601931-C.P.R. TAXARA,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,VENTA NUEVA,18601931-C.P.R. TAXARA,00597035-MÚSICA,1,
MAESTROS,GRANADA,VENTA NUEVA,18601931-C.P.R. TAXARA,00597038-EDUCACIÓN PRIMARIA,6,
MAESTROS,GRANADA,VENTAS DE HUELMA,18602015-C.P.R. EL TEMPLE,00597031-EDUCACIÓN INFANTIL,2,
MAESTROS,GRANADA,VENTAS DE HUELMA,18602015-C.P.R. EL TEMPLE,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,VENTAS DE HUELMA,18602015-C.P.R. EL TEMPLE,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,VENTAS DE HUELMA,18602015-C.P.R. EL TEMPLE,00597035-MÚSICA,1,
MAESTROS,GRANADA,VENTAS DE HUELMA,18602015-C.P.R. EL TEMPLE,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,GRANADA,VENTAS DE HUELMA,18602015-C.P.R. EL TEMPLE,00597038-EDUCACIÓN PRIMARIA,2,
MAESTROS,GRANADA,VENTAS DE ZAFARRAYA,18601709-C.P.R. LOS CASTAÑOS,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,GRANADA,VENTAS DE ZAFARRAYA,18601709-C.P.R. LOS CASTAÑOS,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,VENTAS DE ZAFARRAYA,18601709-C.P.R. LOS CASTAÑOS,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,GRANADA,VENTAS DE ZAFARRAYA,18601709-C.P.R. LOS CASTAÑOS,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,GRANADA,VENTAS DE ZAFARRAYA,18601709-C.P.R. LOS CASTAÑOS,00597035-MÚSICA,1,
MAESTROS,GRANADA,VENTAS DE ZAFARRAYA,18601709-C.P.R. LOS CASTAÑOS,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,GRANADA,VENTAS DE ZAFARRAYA,18601709-C.P.R. LOS CASTAÑOS,00597038-EDUCACIÓN PRIMARIA,4,
MAESTROS,GRANADA,VENTAS DE ZAFARRAYA,18601709-C.P.R. LOS CASTAÑOS,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,2,
MAESTROS,GRANADA,VENTORROS DE SAN JOSÉ,18602091-C.E.I.P. BESANA,00597023-MATEMÁTICAS,1,
MAESTROS,GRANADA,VENTORROS DE SAN JOSÉ,18602091-C.E.I.P. BESANA,00597031-EDUCACIÓN INFANTIL,2,
MAESTROS,GRANADA,VENTORROS DE SAN JOSÉ,18602091-C.E.I.P. BESANA,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,GRANADA,VENTORROS DE SAN JOSÉ,18602091-C.E.I.P. BESANA,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
